condition,author_set,feature,window_size,window_index,start_mark,end_mark,target_author,run_id,source_book,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author
flash,all_authors,f1,1000,3,2000,3000,jane_austen,5,full_books/jane_austen_full.txt,0.06421295270039816,0.032289594764527654,-0.031923357935870506,4,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,jane_austen,5,full_books/jane_austen_full.txt,0.06477476906327073,0.004627880246140484,-0.06014688881713025,9,False,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,jane_austen,5,full_books/jane_austen_full.txt,0.10682150672303728,0.0542050359015689,-0.05261647082146838,5,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,6,gutenberg_texts/161.txt,0.09327962818795993,0.04174663547880538,-0.05153299270915455,11,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,6,gutenberg_texts/161.txt,0.03483833441612206,0.029108481350561165,-0.0057298530655608935,2,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,6,gutenberg_texts/161.txt,0.03695979544193362,0.04178068274666492,0.004820887304731299,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,6,gutenberg_texts/161.txt,0.14387524714390384,0.07397769365188261,-0.06989755349202123,5,False,joseph_conrad
flash,all_authors,f1,1000,5,4000,5000,jane_austen,6,gutenberg_texts/161.txt,0.17601808551902745,0.07032175611817258,-0.10569632940085487,6,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,7,full_books/jane_austen_full.txt,0.09949409674679947,0.03446732964588278,-0.06502676710091669,5,False,joseph_conrad
flash,all_authors,f1,1000,2,1000,2000,jane_austen,7,full_books/jane_austen_full.txt,0.11247262111088283,0.02423797629100801,-0.08823464481987481,6,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,jane_austen,7,full_books/jane_austen_full.txt,0.08993629786157749,0.020742210612780587,-0.0691940872487969,6,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,jane_austen,7,full_books/jane_austen_full.txt,0.21494899020919886,0.12865479021662798,-0.08629419999257087,5,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,jane_austen,7,full_books/jane_austen_full.txt,0.23918975062840553,0.14041186708314393,-0.0987778835452616,5,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,8,full_books/jane_austen_full.txt,0.09685647570648917,0.05835019940515253,-0.03850627630133664,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,8,full_books/jane_austen_full.txt,0.02676816865755303,0.023045219066255583,-0.003722949591297448,2,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,8,full_books/jane_austen_full.txt,0.10119431593606283,0.017873322039854197,-0.08332099389620863,15,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,8,full_books/jane_austen_full.txt,0.09979549271858552,0.029390174171943385,-0.07040531854664214,8,False,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,jane_austen,8,full_books/jane_austen_full.txt,0.1802803602079933,0.11798280301070738,-0.06229755719728591,5,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,9,gutenberg_texts/161.txt,0.10890464337725578,0.05055630456030135,-0.05834833881695443,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,9,gutenberg_texts/161.txt,0.08518822960835022,0.020698407556143154,-0.06448982205220707,8,False,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,jane_austen,9,gutenberg_texts/161.txt,0.12196501862725168,0.023996598338271637,-0.09796842028898003,16,False,robert_sidney_bowen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,9,gutenberg_texts/161.txt,0.04156687722389416,0.019912171053639613,-0.02165470617025455,5,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,9,gutenberg_texts/161.txt,0.1254378238361613,0.006811600824377414,-0.1186262230117839,18,False,arthur_conan_doyle
flash,all_authors,f1,1000,1,0,1000,jane_austen,10,full_books/jane_austen_full.txt,0.009040579394189322,0.013632072232540711,0.004591492838351389,1,True,jane_austen
flash,all_authors,f1,1000,2,1000,2000,jane_austen,10,full_books/jane_austen_full.txt,0.08319995779620351,0.030379991251655816,-0.052819966544547695,10,False,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,jane_austen,10,full_books/jane_austen_full.txt,0.009198959086930001,0.0175163175166127,0.0083173584296827,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,10,full_books/jane_austen_full.txt,0.01047729059717447,0.016851257270321555,0.006373966673147085,1,True,jane_austen
flash,all_authors,f1,1000,5,4000,5000,jane_austen,10,full_books/jane_austen_full.txt,0.16124030315209728,0.09105956017453665,-0.07018074297756063,5,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,11,full_books/jane_austen_full.txt,0.07248205055845361,0.02901427404591949,-0.04346777651253412,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,11,full_books/jane_austen_full.txt,0.019697107086744967,0.018805941650768505,-0.0008911654359764626,2,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,11,full_books/jane_austen_full.txt,0.10955697398230342,0.03588331232358819,-0.07367366165871522,6,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,11,full_books/jane_austen_full.txt,0.09856308582595737,0.03243949694864523,-0.06612358887731214,6,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,11,full_books/jane_austen_full.txt,0.10243799115422345,0.017560094822841307,-0.08487789633138214,11,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,12,gutenberg_texts/161.txt,0.136962853449026,0.052687558997916384,-0.08427529445110962,11,False,kathleen_thompson_norris
flash,all_authors,f1,1000,2,1000,2000,jane_austen,12,gutenberg_texts/161.txt,0.006488377098363297,0.016902108655859064,0.010413731557495767,1,True,jane_austen
flash,all_authors,f1,1000,3,2000,3000,jane_austen,12,gutenberg_texts/161.txt,0.07262807434562074,0.02760186005129247,-0.04502621429432827,8,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,12,gutenberg_texts/161.txt,0.07260062446314183,0.04044523079156054,-0.032155393671581295,5,False,charles_dickens
flash,all_authors,f1,1000,5,4000,5000,jane_austen,12,gutenberg_texts/161.txt,0.07583277539766577,0.013734668085602551,-0.062098107312063215,9,False,kathleen_thompson_norris
flash,all_authors,f1,1000,1,0,1000,jane_austen,13,full_books/jane_austen_full.txt,0.06611846651761767,0.03437944929091223,-0.03173901722670544,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,13,full_books/jane_austen_full.txt,0.04842947975795471,0.021392991615120833,-0.027036488142833878,3,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,13,full_books/jane_austen_full.txt,0.10901069113341094,0.03430985143550695,-0.07470083969790399,7,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,13,full_books/jane_austen_full.txt,0.1142234215072795,0.043801865196680126,-0.07042155631059938,7,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,13,full_books/jane_austen_full.txt,0.1270243387239266,0.06419780071057694,-0.06282653801334966,5,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,14,full_books/jane_austen_full.txt,0.01321971034434726,0.015701708813528795,0.002481998469181535,1,True,jane_austen
flash,all_authors,f1,1000,2,1000,2000,jane_austen,14,full_books/jane_austen_full.txt,0.04196371445602433,0.01920613905639622,-0.022757575399628107,5,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,jane_austen,14,full_books/jane_austen_full.txt,0.17656277234597986,0.11829560230359092,-0.05826717004238895,5,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,jane_austen,14,full_books/jane_austen_full.txt,0.09913003568561693,0.04867662838684047,-0.05045340729877646,6,False,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,jane_austen,14,full_books/jane_austen_full.txt,0.15019061698543695,0.09705715226807299,-0.053133464717363965,5,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,15,gutenberg_texts/161.txt,0.09029166060105683,0.03727571415992155,-0.053015946441135275,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,15,gutenberg_texts/161.txt,0.12718560429900885,0.08046076416088183,-0.04672484013812703,6,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,15,gutenberg_texts/161.txt,0.1044267705748904,0.049761422813798944,-0.05466534776109146,6,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,15,gutenberg_texts/161.txt,0.0483415345829253,0.03512695552003135,-0.013214579062893944,4,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,jane_austen,15,gutenberg_texts/161.txt,0.02279771274513865,0.01996435943813253,-0.0028333533070061187,2,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,16,full_books/jane_austen_full.txt,0.06548572793604977,0.05317752958784331,-0.012308198348206463,3,False,joseph_conrad
flash,all_authors,f1,1000,2,1000,2000,jane_austen,16,full_books/jane_austen_full.txt,0.13686390051552438,0.08471228650178572,-0.05215161401373866,4,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,16,full_books/jane_austen_full.txt,0.09653919882230408,0.03481263557046423,-0.061726563251839846,9,False,arthur_conan_doyle
flash,all_authors,f1,1000,4,3000,4000,jane_austen,16,full_books/jane_austen_full.txt,0.08995264935910431,0.05079158874524971,-0.039161060613854604,6,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,16,full_books/jane_austen_full.txt,0.10895817263874867,0.05430847875002779,-0.05464969388872088,4,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,17,full_books/jane_austen_full.txt,0.07626795535032894,0.02790965644912051,-0.048358298901208435,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,17,full_books/jane_austen_full.txt,0.12481595026686422,0.08402502956837907,-0.04079092069848515,4,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,17,full_books/jane_austen_full.txt,0.029701431323850003,0.03790601555867659,0.00820458423482659,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,17,full_books/jane_austen_full.txt,0.13147840043545528,0.06264675583497105,-0.06883164460048423,5,False,joseph_conrad
flash,all_authors,f1,1000,5,4000,5000,jane_austen,17,full_books/jane_austen_full.txt,0.10246612595801971,0.05566010238438056,-0.04680602357363915,5,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,18,gutenberg_texts/161.txt,0.074174036864126,0.03984847686023923,-0.03432556000388678,8,False,kathleen_thompson_norris
flash,all_authors,f1,1000,2,1000,2000,jane_austen,18,gutenberg_texts/161.txt,0.020034814741832028,0.027433551879550808,0.00739873713771878,1,True,jane_austen
flash,all_authors,f1,1000,3,2000,3000,jane_austen,18,gutenberg_texts/161.txt,0.12805378304297213,0.07688753641135934,-0.05116624663161279,4,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,18,gutenberg_texts/161.txt,0.08739716386945044,0.021884513464390215,-0.06551265040506023,9,False,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,jane_austen,18,gutenberg_texts/161.txt,0.1209765397096348,0.07215104518692689,-0.048825494522707916,4,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,19,full_books/jane_austen_full.txt,0.07180803945814246,0.044656184221346165,-0.027151855236796293,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,19,full_books/jane_austen_full.txt,0.10223334172377475,0.0581109148729487,-0.044122426850826055,6,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,19,full_books/jane_austen_full.txt,0.0418326484905229,0.004853347464949231,-0.03697930102557367,2,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,jane_austen,19,full_books/jane_austen_full.txt,0.11368150030483049,0.06412287868112787,-0.049558621623702614,5,False,joseph_conrad
flash,all_authors,f1,1000,5,4000,5000,jane_austen,19,full_books/jane_austen_full.txt,0.11300488691086466,0.045073888485774545,-0.06793099842509012,5,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,20,full_books/jane_austen_full.txt,0.08970620641323351,0.05030085738979875,-0.03940534902343476,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,20,full_books/jane_austen_full.txt,0.036081822704705356,0.029682411140579047,-0.006399411564126309,2,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,20,full_books/jane_austen_full.txt,0.02258698451846253,0.016245181758724418,-0.006341802759738113,4,False,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,jane_austen,20,full_books/jane_austen_full.txt,0.09275848107329106,0.028337649653928782,-0.06442083141936228,7,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,20,full_books/jane_austen_full.txt,0.11071595504026481,0.0242557791833383,-0.0864601758569265,9,False,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.01139163779993874,0.014386019654488744,0.0029943818545500045,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.0158104965936706,0.03692567234700183,0.02111517575333123,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.05018469500318115,0.06853494224399714,0.018350247240815992,1,True,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.0455665896282249,0.06570555942017738,0.020138969791952475,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.07334262745157875,0.10562441881023191,0.03228179135865315,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,2,gutenberg_texts/35.txt,0.2549397007993137,0.15270496107253978,-0.10223473972677394,5,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,2,gutenberg_texts/35.txt,0.02877780623107118,0.011355017592598797,-0.01742278863847238,3,False,arthur_conan_doyle
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,2,gutenberg_texts/35.txt,0.20896950062579828,0.16340979268525296,-0.04555970794054531,3,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,2,gutenberg_texts/35.txt,0.051850214850189646,0.029585202394279725,-0.02226501245590992,3,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,2,gutenberg_texts/35.txt,0.03911012658649543,0.023588625110438,-0.01552150147605743,3,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.11077526766696266,0.014012991378803906,-0.09676227628815876,18,False,arthur_conan_doyle
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.004394445077991656,0.0077549308058898385,0.0033604857278981826,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.02585743559059863,0.02534261428041161,-0.0005148213101870205,2,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.037334315001602426,0.07155872567412526,0.03422441067252283,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.007680215245886261,0.006109657142164063,-0.001570558103722198,3,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,4,gutenberg_texts/35.txt,0.17775505142131023,0.07269436098259983,-0.1050606904387104,6,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,4,gutenberg_texts/35.txt,0.0930461798692,0.05714157169609227,-0.03590460817310773,3,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,4,gutenberg_texts/35.txt,0.142649276902368,0.1058212834360195,-0.036827993466348505,4,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,4,gutenberg_texts/35.txt,0.13301683457295327,0.08914404866209547,-0.0438727859108578,5,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,4,gutenberg_texts/35.txt,0.23727300976585272,0.12438537667551754,-0.11288763309033518,6,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.03664483420264049,0.04111855279505562,0.004473718592415132,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.023689682275317092,0.05196880926221436,0.028279126986897267,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.04916502819209931,0.08436273705722602,0.035197708865126714,1,True,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.06979827197155082,0.036073572086024804,-0.03372469988552602,8,False,kathleen_thompson_norris
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.24453189402082307,0.031547193270173926,-0.21298470075064913,19,False,arthur_conan_doyle
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,6,gutenberg_texts/35.txt,0.19562276063141287,0.09897665596266389,-0.09664610466874898,6,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,6,gutenberg_texts/35.txt,0.14242260939695492,0.09949781813247655,-0.042924791264478374,4,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,6,gutenberg_texts/35.txt,0.002961889827950875,0.001986976626962641,-0.0009749132009882339,2,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,6,gutenberg_texts/35.txt,0.1962843119886036,0.08862082276296021,-0.1076634892256434,4,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,6,gutenberg_texts/35.txt,0.01714017255529944,0.0014633165999834272,-0.015676855955316014,11,False,jane_austen
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.04109025191028317,0.044482447690069156,0.0033921957797859864,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.05462268356652845,0.09396200504950311,0.039339321482974664,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.04890465591323501,0.08402612195003163,0.035121466036796625,1,True,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.049780516247832786,0.08286279851464427,0.03308228226681149,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.08210187338624456,0.11965348190039404,0.03755160851414949,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,8,gutenberg_texts/35.txt,0.02843673183058386,0.024685605473355767,-0.0037511263572280913,2,False,joseph_conrad
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,8,gutenberg_texts/35.txt,0.12251037916071178,0.09202700488487614,-0.03048337427583564,3,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,8,gutenberg_texts/35.txt,0.13255965361674604,0.08763816576005375,-0.044921487856692296,4,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,8,gutenberg_texts/35.txt,0.1407349025959234,0.09095633611945961,-0.04977856647646378,5,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,8,gutenberg_texts/35.txt,0.07855898920553551,0.06118932659393975,-0.017369662611595768,3,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.03233685647466773,0.019423994138575783,-0.01291286233609195,2,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.06453408517719365,0.035310390759176094,-0.02922369441801756,3,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.015323075532654017,0.007759925302830479,-0.007563150229823537,3,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.012647642285746299,0.0039283143630258754,-0.008719327922720423,3,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.015354609941255988,0.01393154759318129,-0.0014230623480746985,2,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,10,gutenberg_texts/35.txt,0.1085538094399289,0.07654623195282739,-0.03200757748710151,6,False,jane_austen
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,10,gutenberg_texts/35.txt,0.08655047881931577,0.05502332024337898,-0.03152715857593679,5,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,10,gutenberg_texts/35.txt,0.11073847279785815,0.07379913334208804,-0.036939339455770104,6,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,10,gutenberg_texts/35.txt,0.14287257112072632,0.08571829823848819,-0.057154272882238136,7,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,10,gutenberg_texts/35.txt,0.19091922971946543,0.1111796623300707,-0.07973956738939472,6,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.06382432015021108,0.020356308683396343,-0.04346801146681474,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.04966764356264009,0.02846947788842026,-0.02119816567421983,3,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.08475388541826401,0.02221864359600964,-0.06253524182225437,11,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.018103372454720053,0.013146076587140362,-0.004957295867579691,2,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.04136070113781845,0.033127972569445135,-0.008232728568373315,2,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,12,gutenberg_texts/35.txt,0.2481565081137349,0.11488086848652665,-0.13327563962720826,6,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,12,gutenberg_texts/35.txt,0.20721178105249255,0.10816961485970782,-0.09904216619278473,5,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,12,gutenberg_texts/35.txt,0.19659884678247286,0.1255931503423504,-0.07100569644012245,4,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,12,gutenberg_texts/35.txt,0.14882585254565547,0.10609557763153682,-0.042730274914118654,4,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,12,gutenberg_texts/35.txt,0.10812812963348264,0.08231965715232245,-0.025808472481160194,4,False,joseph_conrad
