condition,author_set,feature,window_size,window_index,start_mark,end_mark,target_author,run_id,source_book,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author
flash,all_authors,f1,1000,5,4000,5000,jane_austen,4,full_books/jane_austen_full.txt,0.19314735732677962,0.11632528816932008,-0.07682206915745954,4,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,5,full_books/jane_austen_full.txt,0.07939858670354338,0.08710398481632477,0.007705398112781384,1,True,jane_austen
flash,all_authors,f1,1000,2,1000,2000,jane_austen,5,full_books/jane_austen_full.txt,0.12163210886714104,0.08824241801879404,-0.033389690848347,3,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,5,full_books/jane_austen_full.txt,0.06211667176981868,0.04065533798108792,-0.02146133378873076,3,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,jane_austen,5,full_books/jane_austen_full.txt,0.07369676870775561,0.008734175942039893,-0.06496259276571573,8,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,5,full_books/jane_austen_full.txt,0.12587973910367692,0.060531919391191055,-0.06534781971248586,7,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,6,gutenberg_texts/161.txt,0.10114134756482678,0.04471787074118415,-0.056423476823642627,9,False,charles_dickens
flash,all_authors,f1,1000,2,1000,2000,jane_austen,6,gutenberg_texts/161.txt,0.033154043371016864,0.025303752162994485,-0.00785029120802238,2,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,6,gutenberg_texts/161.txt,0.034395568492426705,0.03872353085526771,0.004327962362841005,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,6,gutenberg_texts/161.txt,0.13656339938682532,0.08234894657065844,-0.05421445281616688,5,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,6,gutenberg_texts/161.txt,0.1712789491841498,0.06976236617959915,-0.10151658300455065,5,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,7,full_books/jane_austen_full.txt,0.09716049754731065,0.03866165288068148,-0.05849884466662918,5,False,joseph_conrad
flash,all_authors,f1,1000,2,1000,2000,jane_austen,7,full_books/jane_austen_full.txt,0.11467083120326403,0.025625876126077245,-0.0890449550771868,7,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,jane_austen,7,full_books/jane_austen_full.txt,0.10256078978111695,0.017887060102524714,-0.08467372967859224,6,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,jane_austen,7,full_books/jane_austen_full.txt,0.1967333389840134,0.12012810856576328,-0.07660523041825013,4,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,jane_austen,7,full_books/jane_austen_full.txt,0.2229202019387458,0.13316377566716878,-0.08975642627157701,3,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,8,full_books/jane_austen_full.txt,0.09021180470189422,0.0650455986285064,-0.02516620607338782,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,8,full_books/jane_austen_full.txt,0.02984575269509683,0.027701469718312464,-0.002144282976784366,2,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,8,full_books/jane_austen_full.txt,0.1138401883987631,0.0154168182176697,-0.0984233701810934,9,False,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,jane_austen,8,full_books/jane_austen_full.txt,0.09866650582113101,0.033857649971634526,-0.06480885584949649,7,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,8,full_books/jane_austen_full.txt,0.1635015641188476,0.10982674793632465,-0.05367481618252294,4,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,9,gutenberg_texts/161.txt,0.10866429799575887,0.05686057884896405,-0.051803719146794824,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,9,gutenberg_texts/161.txt,0.08377186727240864,0.02729817176535959,-0.056473695507049046,7,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,9,gutenberg_texts/161.txt,0.1332743246014103,0.02270546807104276,-0.11056885653036755,9,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,9,gutenberg_texts/161.txt,0.048143276021465786,0.020721106980119967,-0.02742216904134582,6,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,9,gutenberg_texts/161.txt,0.13902460247610235,0.006811600824377414,-0.13221300165172495,9,False,arthur_conan_doyle
flash,all_authors,f1,1000,1,0,1000,jane_austen,10,full_books/jane_austen_full.txt,0.011130227227411391,0.01831497299787477,0.00718474577046338,1,True,jane_austen
flash,all_authors,f1,1000,2,1000,2000,jane_austen,10,full_books/jane_austen_full.txt,0.08810264279802422,0.031742109684947686,-0.05636053311307654,8,False,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,jane_austen,10,full_books/jane_austen_full.txt,0.00937684247232972,0.023092050784398167,0.013715208312068447,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,10,full_books/jane_austen_full.txt,0.008018557233285775,0.024584109248263073,0.016565552014977298,1,True,jane_austen
flash,all_authors,f1,1000,5,4000,5000,jane_austen,10,full_books/jane_austen_full.txt,0.1521309916473801,0.08795244627420812,-0.06417854537317197,4,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,11,full_books/jane_austen_full.txt,0.06815179242743503,0.03481073142895963,-0.033341060998475405,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,11,full_books/jane_austen_full.txt,0.021863068516427817,0.02371681624265041,0.0018537477262225918,1,True,jane_austen
flash,all_authors,f1,1000,3,2000,3000,jane_austen,11,full_books/jane_austen_full.txt,0.10708005280403288,0.03883342317776875,-0.06824662962626413,6,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,11,full_books/jane_austen_full.txt,0.10068780651546112,0.03684518984469346,-0.06384261667076765,6,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,11,full_books/jane_austen_full.txt,0.11542474743463521,0.017450259690454974,-0.09797448774418024,9,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,12,gutenberg_texts/161.txt,0.13145384349612366,0.08223114779904361,-0.04922269569708004,7,False,charles_dickens
flash,all_authors,f1,1000,2,1000,2000,jane_austen,12,gutenberg_texts/161.txt,0.004339325284503908,0.026265113450975507,0.0219257881664716,1,True,jane_austen
flash,all_authors,f1,1000,3,2000,3000,jane_austen,12,gutenberg_texts/161.txt,0.07582803197951714,0.03353713710208363,-0.04229089487743351,7,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,12,gutenberg_texts/161.txt,0.07610500567952924,0.04044523079156054,-0.035659774887968704,4,False,charles_dickens
flash,all_authors,f1,1000,5,4000,5000,jane_austen,12,gutenberg_texts/161.txt,0.0828345779839497,0.022200169807916878,-0.06063440817603283,7,False,charles_dickens
flash,all_authors,f1,1000,1,0,1000,jane_austen,13,full_books/jane_austen_full.txt,0.06610225305707418,0.0409652917909913,-0.025136961266082877,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,13,full_books/jane_austen_full.txt,0.04726477501964023,0.022621350628863474,-0.024643424390776755,2,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,13,full_books/jane_austen_full.txt,0.10647978456663244,0.0375950681592527,-0.06888471640737975,6,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,13,full_books/jane_austen_full.txt,0.10792803172246035,0.047703854579108904,-0.060224177143351446,4,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,13,full_books/jane_austen_full.txt,0.120398555063743,0.07060283826949366,-0.04979571679424934,4,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,14,full_books/jane_austen_full.txt,0.0208464216149166,0.02057070562498192,-0.00027571598993468213,2,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,14,full_books/jane_austen_full.txt,0.038996741760920904,0.021971162801256695,-0.01702557895966421,4,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,14,full_books/jane_austen_full.txt,0.1615583386830252,0.11618007312827903,-0.04537826555474615,4,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,jane_austen,14,full_books/jane_austen_full.txt,0.09468796991762155,0.05649792766432679,-0.038190042253294754,4,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,14,full_books/jane_austen_full.txt,0.1354554276132182,0.10134530532903327,-0.03411012228418492,4,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,jane_austen,15,gutenberg_texts/161.txt,0.08989767400570031,0.04369879781472682,-0.046198876190973494,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,15,gutenberg_texts/161.txt,0.12442628834822525,0.08972176188285749,-0.03470452646536776,4,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,15,gutenberg_texts/161.txt,0.10272327136231588,0.05691455810188399,-0.045808713260431885,5,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,15,gutenberg_texts/161.txt,0.04780737801953719,0.03160340513579997,-0.01620397288373722,2,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,jane_austen,15,gutenberg_texts/161.txt,0.02598704480474004,0.02304198156770749,-0.0029450632370325476,3,False,charles_dickens
flash,all_authors,f1,1000,1,0,1000,jane_austen,16,full_books/jane_austen_full.txt,0.055216677510761876,0.05787046336373184,0.0026537858529699643,1,True,jane_austen
flash,all_authors,f1,1000,2,1000,2000,jane_austen,16,full_books/jane_austen_full.txt,0.12771770841729183,0.09203845694540386,-0.03567925147188797,3,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,16,full_books/jane_austen_full.txt,0.10731882539035453,0.03481263557046423,-0.0725061898198903,9,False,arthur_conan_doyle
flash,all_authors,f1,1000,4,3000,4000,jane_austen,16,full_books/jane_austen_full.txt,0.09618470958359175,0.05763464538816846,-0.03855006419542329,6,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,16,full_books/jane_austen_full.txt,0.10417659269033402,0.06404880302482685,-0.040127789665507174,4,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,17,full_books/jane_austen_full.txt,0.07728440583865397,0.033219482387604096,-0.04406492345104987,6,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,17,full_books/jane_austen_full.txt,0.12178067637135061,0.09302829760438838,-0.028752378766962225,4,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,17,full_books/jane_austen_full.txt,0.03368510362143674,0.04753348861469364,0.013848384993256899,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,17,full_books/jane_austen_full.txt,0.12500976193725874,0.07146414304628212,-0.053545618890976615,5,False,joseph_conrad
flash,all_authors,f1,1000,5,4000,5000,jane_austen,17,full_books/jane_austen_full.txt,0.09864558698476424,0.06163515574943143,-0.037010431235332805,4,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,jane_austen,18,gutenberg_texts/161.txt,0.06970405929384677,0.04217686621565295,-0.027527193078193818,3,False,charles_dickens
flash,all_authors,f1,1000,2,1000,2000,jane_austen,18,gutenberg_texts/161.txt,0.018081366770750264,0.03400290235760475,0.01592153558685449,1,True,jane_austen
flash,all_authors,f1,1000,3,2000,3000,jane_austen,18,gutenberg_texts/161.txt,0.12706768039025348,0.0854036565502515,-0.04166402384000198,4,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,jane_austen,18,gutenberg_texts/161.txt,0.08714955539530786,0.028710710526225758,-0.0584388448690821,7,False,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,jane_austen,18,gutenberg_texts/161.txt,0.12161283099944077,0.08097813591517836,-0.040634695084262415,4,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,19,full_books/jane_austen_full.txt,0.07405782236311706,0.05264797073245507,-0.02140985163066199,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,19,full_books/jane_austen_full.txt,0.09431768823403279,0.06600709583244153,-0.028310592401591256,5,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,jane_austen,19,full_books/jane_austen_full.txt,0.03380747501072118,0.005494135662304608,-0.02831333934841657,2,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,jane_austen,19,full_books/jane_austen_full.txt,0.11003126993122318,0.07160325272144115,-0.038428017209782034,4,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,19,full_books/jane_austen_full.txt,0.11657244629062091,0.04906198464742299,-0.06751046164319792,5,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,jane_austen,20,full_books/jane_austen_full.txt,0.08683056906337096,0.058410339669412656,-0.0284202293939583,5,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,jane_austen,20,full_books/jane_austen_full.txt,0.027984251880532593,0.026112166729831427,-0.0018720851507011659,2,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,jane_austen,20,full_books/jane_austen_full.txt,0.022950422311629866,0.026273647843852034,0.003323225532222168,1,True,jane_austen
flash,all_authors,f1,1000,4,3000,4000,jane_austen,20,full_books/jane_austen_full.txt,0.09386337397959041,0.03288370564901962,-0.06097966833057079,7,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,jane_austen,20,full_books/jane_austen_full.txt,0.11515802847613354,0.028777124647216955,-0.08638090382891658,7,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.0102792471261384,0.015997179177208234,0.005717932051069834,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.02171456461820585,0.04634780773272598,0.024633243114520132,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.06406061784738469,0.06142300654036799,-0.0026376113070167018,2,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.055642197991839996,0.06741818219447608,0.011775984202636085,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,1,full_books/herbert_george_wells_full.txt,0.08079083874985847,0.10274107992506233,0.02195024117520386,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,2,gutenberg_texts/35.txt,0.3663971046502645,0.1419091496123992,-0.22448795503786528,9,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,2,gutenberg_texts/35.txt,0.024264345304796313,0.011355017592598797,-0.012909327712197516,3,False,arthur_conan_doyle
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,2,gutenberg_texts/35.txt,0.2811087301255811,0.15694888686001301,-0.12415984326556806,9,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,2,gutenberg_texts/35.txt,0.0982515454748513,0.029793652336612485,-0.06845789313823883,4,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,2,gutenberg_texts/35.txt,0.0988785924338653,0.027221903069839275,-0.07165668936402603,3,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.0984512136925092,0.014012991378803906,-0.08443822231370529,8,False,arthur_conan_doyle
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.004454299351852323,0.010792839080057046,0.006338539728204723,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.019089409048999084,0.023620738070438525,0.004531329021439441,1,True,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.041936657076456045,0.0703899738052216,0.02845331672876556,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,3,full_books/herbert_george_wells_full.txt,0.004929720024897406,0.008257122605136764,0.0033274025802393584,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,4,gutenberg_texts/35.txt,0.2839227470373137,0.06527546120163015,-0.21864728583568355,10,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,4,gutenberg_texts/35.txt,0.16275034165102412,0.05681479062739433,-0.10593555102362978,9,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,4,gutenberg_texts/35.txt,0.22575862059588486,0.10698212476718422,-0.11877649582870065,9,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,4,gutenberg_texts/35.txt,0.2207376054988474,0.07965918654575335,-0.14107841895309406,9,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,4,gutenberg_texts/35.txt,0.34873880005191327,0.11369897714011865,-0.23503982291179462,10,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.029367930623824937,0.04418355280981009,0.014815622185985151,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.022975375794396003,0.054264905767035534,0.031289529972639535,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.0622250986404264,0.07812839199080382,0.01590329335037742,1,True,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.06901430915941377,0.04067957649198191,-0.02833473266743186,5,False,charles_dickens
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,5,full_books/herbert_george_wells_full.txt,0.22185608757623665,0.031547193270173926,-0.19030889430606274,9,False,arthur_conan_doyle
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,6,gutenberg_texts/35.txt,0.2979025511158191,0.09002950439759676,-0.20787304671822232,10,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,6,gutenberg_texts/35.txt,0.2360864280830494,0.0992499829332631,-0.13683644514978627,8,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,6,gutenberg_texts/35.txt,0.010042391148639383,0.0035423493466165083,-0.006500041802022875,3,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,6,gutenberg_texts/35.txt,0.2958531481542113,0.0863270633332681,-0.2095260848209432,8,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,6,gutenberg_texts/35.txt,0.02960017705689012,0.0024061067884909595,-0.02719407026839916,10,False,jane_austen
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.033625669914497835,0.04918446507336003,0.015558795158862194,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.056590338832762474,0.09565702073924709,0.039066681906484615,1,True,herbert_george_wells
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.056802926210380106,0.09385508820694131,0.03705216199656121,1,True,herbert_george_wells
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.05487170351324204,0.08734945802629071,0.03247775451304867,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,7,full_books/herbert_george_wells_full.txt,0.09491896634654938,0.11377266726843813,0.018853700921888747,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,8,gutenberg_texts/35.txt,0.06334104081378249,0.0200083529809466,-0.04333268783283589,3,False,joseph_conrad
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,8,gutenberg_texts/35.txt,0.19785528202132185,0.08722389393777384,-0.11063138808354801,4,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,8,gutenberg_texts/35.txt,0.22297518312740766,0.0856403529053065,-0.13733483022210116,8,False,joseph_conrad
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,8,gutenberg_texts/35.txt,0.2328933140124988,0.08401913380531931,-0.1488741802071795,9,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,8,gutenberg_texts/35.txt,0.14995237629744268,0.07581079789354409,-0.0741415784038986,8,False,joseph_conrad
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.019358706688360202,0.022010413252400406,0.0026517065640402036,1,True,herbert_george_wells
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.04855321845276983,0.03634608348000146,-0.012207134972768367,2,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.00997783393637575,0.009689932296971782,-0.0002879016394039674,2,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.009079347177157304,0.0066284910709401255,-0.0024508561062171787,2,False,oscar_wilde
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,9,full_books/herbert_george_wells_full.txt,0.012617862335236103,0.018491580751737954,0.00587371841650185,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,10,gutenberg_texts/35.txt,0.1816027353879564,0.07360884755533538,-0.10799388783262102,10,False,jane_austen
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,10,gutenberg_texts/35.txt,0.1647471611649088,0.0639367522611185,-0.10081040890379031,9,False,joseph_conrad
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,10,gutenberg_texts/35.txt,0.188736784781557,0.07680106313669402,-0.11193572164486298,10,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,10,gutenberg_texts/35.txt,0.2336361796142081,0.07807933627905395,-0.15555684333515415,10,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,10,gutenberg_texts/35.txt,0.29377328342607145,0.10025170494300524,-0.19352157848306623,9,False,mary_shelley
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.04925917479040043,0.022926494667138954,-0.026332680123261475,3,False,oscar_wilde
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.03609935905774042,0.030290639511338115,-0.005808719546402306,2,False,oscar_wilde
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.06660334950609505,0.02055401119385593,-0.04604933831223912,6,False,oscar_wilde
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.012550208652940247,0.014571656519129202,0.0020214478661889548,1,True,herbert_george_wells
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,11,full_books/herbert_george_wells_full.txt,0.02806085900905144,0.03730522124254788,0.009244362233496436,1,True,herbert_george_wells
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,12,gutenberg_texts/35.txt,0.3635363757942097,0.10554118499100677,-0.25799519080320293,10,False,mary_shelley
flash,all_authors,f1,1000,2,1000,2000,herbert_george_wells,12,gutenberg_texts/35.txt,0.3204977581992278,0.09839194787202822,-0.22210581032719962,8,False,mary_shelley
flash,all_authors,f1,1000,3,2000,3000,herbert_george_wells,12,gutenberg_texts/35.txt,0.3048652036849668,0.11723719039323718,-0.1876280132917296,8,False,mary_shelley
flash,all_authors,f1,1000,4,3000,4000,herbert_george_wells,12,gutenberg_texts/35.txt,0.24407131357068967,0.09761109388600708,-0.1464602196846826,8,False,mary_shelley
flash,all_authors,f1,1000,5,4000,5000,herbert_george_wells,12,gutenberg_texts/35.txt,0.1861954770966846,0.09340025939018286,-0.09279521770650175,9,False,oscar_wilde
flash,all_authors,f1,1000,1,0,1000,herbert_george_wells,13,full_books/herbert_george_wells_full.txt,0.027344445186177523,0.044864846307630504,0.01752040112145298,1,True,herbert_george_wells
